wkurz;sprengel;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen
LT2010;409;CPÖ;Christliche Partei Österreichs;8;322;1;321;3
LT2010;410;SPÖ;Sozialdemokratische Partei Österreichs;1;477;5;472;217
LT2010;410;ÖVP;Österreichische Volkspartei;2;477;5;472;67
LT2010;410;KPÖ;Kommunistische Partei Österreichs;3;477;5;472;50
LT2010;410;GRÜNE;Die Grünen - Die Grüne Alternative;4;477;5;472;42
LT2010;410;FPÖ;Freiheitliche Partei Österreichs;5;477;5;472;75
LT2010;410;BZÖ;Bündnis Zukunft Österreich;6;477;5;472;19
LT2010;410;CPÖ;Christliche Partei Österreichs;8;477;5;472;2
LT2010;411;SPÖ;Sozialdemokratische Partei Österreichs;1;407;5;402;163
LT2010;411;ÖVP;Österreichische Volkspartei;2;407;5;402;83
LT2010;411;KPÖ;Kommunistische Partei Österreichs;3;407;5;402;49
LT2010;411;GRÜNE;Die Grünen - Die Grüne Alternative;4;407;5;402;33
LT2010;411;FPÖ;Freiheitliche Partei Österreichs;5;407;5;402;55
LT2010;411;BZÖ;Bündnis Zukunft Österreich;6;407;5;402;17
LT2010;411;CPÖ;Christliche Partei Österreichs;8;407;5;402;2
LT2010;412;SPÖ;Sozialdemokratische Partei Österreichs;1;276;6;270;75
LT2010;412;ÖVP;Österreichische Volkspartei;2;276;6;270;40
LT2010;412;KPÖ;Kommunistische Partei Österreichs;3;276;6;270;42
LT2010;412;GRÜNE;Die Grünen - Die Grüne Alternative;4;276;6;270;51
LT2010;412;FPÖ;Freiheitliche Partei Österreichs;5;276;6;270;47
LT2010;412;BZÖ;Bündnis Zukunft Österreich;6;276;6;270;14
LT2010;412;CPÖ;Christliche Partei Österreichs;8;276;6;270;1
LT2010;413;SPÖ;Sozialdemokratische Partei Österreichs;1;285;5;280;107
LT2010;413;ÖVP;Österreichische Volkspartei;2;285;5;280;46
LT2010;413;KPÖ;Kommunistische Partei Österreichs;3;285;5;280;32
LT2010;413;GRÜNE;Die Grünen - Die Grüne Alternative;4;285;5;280;50
LT2010;413;FPÖ;Freiheitliche Partei Österreichs;5;285;5;280;32
LT2010;413;BZÖ;Bündnis Zukunft Österreich;6;285;5;280;11
LT2010;413;CPÖ;Christliche Partei Österreichs;8;285;5;280;2
LT2010;414;SPÖ;Sozialdemokratische Partei Österreichs;1;304;3;301;147
LT2010;414;ÖVP;Österreichische Volkspartei;2;304;3;301;39
LT2010;414;KPÖ;Kommunistische Partei Österreichs;3;304;3;301;27
LT2010;414;GRÜNE;Die Grünen - Die Grüne Alternative;4;304;3;301;19
LT2010;414;FPÖ;Freiheitliche Partei Österreichs;5;304;3;301;54
LT2010;414;BZÖ;Bündnis Zukunft Österreich;6;304;3;301;11
LT2010;414;CPÖ;Christliche Partei Österreichs;8;304;3;301;4
LT2010;415;SPÖ;Sozialdemokratische Partei Österreichs;1;472;7;465;150
LT2010;415;ÖVP;Österreichische Volkspartei;2;472;7;465;86
LT2010;415;KPÖ;Kommunistische Partei Österreichs;3;472;7;465;58
LT2010;415;GRÜNE;Die Grünen - Die Grüne Alternative;4;472;7;465;114
LT2010;415;FPÖ;Freiheitliche Partei Österreichs;5;472;7;465;44
LT2010;415;BZÖ;Bündnis Zukunft Österreich;6;472;7;465;12
LT2010;415;CPÖ;Christliche Partei Österreichs;8;472;7;465;1
LT2010;416;SPÖ;Sozialdemokratische Partei Österreichs;1;237;0;237;123
LT2010;416;ÖVP;Österreichische Volkspartei;2;237;0;237;24
LT2010;416;KPÖ;Kommunistische Partei Österreichs;3;237;0;237;20
LT2010;416;GRÜNE;Die Grünen - Die Grüne Alternative;4;237;0;237;10
LT2010;416;FPÖ;Freiheitliche Partei Österreichs;5;237;0;237;47
LT2010;416;BZÖ;Bündnis Zukunft Österreich;6;237;0;237;8
LT2010;416;CPÖ;Christliche Partei Österreichs;8;237;0;237;5
LT2010;417;SPÖ;Sozialdemokratische Partei Österreichs;1;249;0;249;96
LT2010;417;ÖVP;Österreichische Volkspartei;2;249;0;249;68
LT2010;417;KPÖ;Kommunistische Partei Österreichs;3;249;0;249;21
LT2010;417;GRÜNE;Die Grünen - Die Grüne Alternative;4;249;0;249;13
LT2010;417;FPÖ;Freiheitliche Partei Österreichs;5;249;0;249;40
LT2010;417;BZÖ;Bündnis Zukunft Österreich;6;249;0;249;8
LT2010;417;CPÖ;Christliche Partei Österreichs;8;249;0;249;3
LT2010;418;SPÖ;Sozialdemokratische Partei Österreichs;1;296;1;295;153
LT2010;418;ÖVP;Österreichische Volkspartei;2;296;1;295;40
LT2010;418;KPÖ;Kommunistische Partei Österreichs;3;296;1;295;21
LT2010;418;GRÜNE;Die Grünen - Die Grüne Alternative;4;296;1;295;12
LT2010;418;FPÖ;Freiheitliche Partei Österreichs;5;296;1;295;52
LT2010;418;BZÖ;Bündnis Zukunft Österreich;6;296;1;295;12
LT2010;418;CPÖ;Christliche Partei Österreichs;8;296;1;295;5
LT2010;419;SPÖ;Sozialdemokratische Partei Österreichs;1;280;7;273;103
LT2010;419;ÖVP;Österreichische Volkspartei;2;280;7;273;55
LT2010;419;KPÖ;Kommunistische Partei Österreichs;3;280;7;273;33
LT2010;419;GRÜNE;Die Grünen - Die Grüne Alternative;4;280;7;273;33
LT2010;419;FPÖ;Freiheitliche Partei Österreichs;5;280;7;273;39
LT2010;419;BZÖ;Bündnis Zukunft Österreich;6;280;7;273;8
LT2010;419;CPÖ;Christliche Partei Österreichs;8;280;7;273;2
LT2010;420;SPÖ;Sozialdemokratische Partei Österreichs;1;281;3;278;90
LT2010;420;ÖVP;Österreichische Volkspartei;2;281;3;278;64
LT2010;420;KPÖ;Kommunistische Partei Österreichs;3;281;3;278;34
LT2010;420;GRÜNE;Die Grünen - Die Grüne Alternative;4;281;3;278;29
LT2010;420;FPÖ;Freiheitliche Partei Österreichs;5;281;3;278;46
LT2010;420;BZÖ;Bündnis Zukunft Österreich;6;281;3;278;13
LT2010;420;CPÖ;Christliche Partei Österreichs;8;281;3;278;2
LT2010;421;SPÖ;Sozialdemokratische Partei Österreichs;1;309;5;304;121
LT2010;421;ÖVP;Österreichische Volkspartei;2;309;5;304;60
LT2010;421;KPÖ;Kommunistische Partei Österreichs;3;309;5;304;25
LT2010;421;GRÜNE;Die Grünen - Die Grüne Alternative;4;309;5;304;25
LT2010;421;FPÖ;Freiheitliche Partei Österreichs;5;309;5;304;58
LT2010;421;BZÖ;Bündnis Zukunft Österreich;6;309;5;304;11
LT2010;421;CPÖ;Christliche Partei Österreichs;8;309;5;304;4
LT2010;422;SPÖ;Sozialdemokratische Partei Österreichs;1;303;1;302;103
LT2010;422;ÖVP;Österreichische Volkspartei;2;303;1;302;55
LT2010;422;KPÖ;Kommunistische Partei Österreichs;3;303;1;302;46
LT2010;422;GRÜNE;Die Grünen - Die Grüne Alternative;4;303;1;302;54
LT2010;422;FPÖ;Freiheitliche Partei Österreichs;5;303;1;302;28
LT2010;422;BZÖ;Bündnis Zukunft Österreich;6;303;1;302;15
LT2010;422;CPÖ;Christliche Partei Österreichs;8;303;1;302;1
LT2010;423;SPÖ;Sozialdemokratische Partei Österreichs;1;304;3;301;98
LT2010;423;ÖVP;Österreichische Volkspartei;2;304;3;301;52
LT2010;423;KPÖ;Kommunistische Partei Österreichs;3;304;3;301;30
LT2010;423;GRÜNE;Die Grünen - Die Grüne Alternative;4;304;3;301;33
LT2010;423;FPÖ;Freiheitliche Partei Österreichs;5;304;3;301;60
LT2010;423;BZÖ;Bündnis Zukunft Österreich;6;304;3;301;22
LT2010;423;CPÖ;Christliche Partei Österreichs;8;304;3;301;6
LT2010;424;SPÖ;Sozialdemokratische Partei Österreichs;1;294;3;291;108
LT2010;424;ÖVP;Österreichische Volkspartei;2;294;3;291;73
LT2010;424;KPÖ;Kommunistische Partei Österreichs;3;294;3;291;36
LT2010;424;GRÜNE;Die Grünen - Die Grüne Alternative;4;294;3;291;19
LT2010;424;FPÖ;Freiheitliche Partei Österreichs;5;294;3;291;37
LT2010;424;BZÖ;Bündnis Zukunft Österreich;6;294;3;291;15
LT2010;424;CPÖ;Christliche Partei Österreichs;8;294;3;291;3
LT2010;425;SPÖ;Sozialdemokratische Partei Österreichs;1;288;2;286;117
LT2010;425;ÖVP;Österreichische Volkspartei;2;288;2;286;49
LT2010;425;KPÖ;Kommunistische Partei Österreichs;3;288;2;286;42
LT2010;425;GRÜNE;Die Grünen - Die Grüne Alternative;4;288;2;286;19
LT2010;425;FPÖ;Freiheitliche Partei Österreichs;5;288;2;286;45
LT2010;425;BZÖ;Bündnis Zukunft Österreich;6;288;2;286;13
LT2010;425;CPÖ;Christliche Partei Österreichs;8;288;2;286;1
LT2010;426;SPÖ;Sozialdemokratische Partei Österreichs;1;377;6;371;136
LT2010;426;ÖVP;Österreichische Volkspartei;2;377;6;371;82
LT2010;426;KPÖ;Kommunistische Partei Österreichs;3;377;6;371;31
LT2010;426;GRÜNE;Die Grünen - Die Grüne Alternative;4;377;6;371;47
LT2010;426;FPÖ;Freiheitliche Partei Österreichs;5;377;6;371;55
LT2010;426;BZÖ;Bündnis Zukunft Österreich;6;377;6;371;18
LT2010;426;CPÖ;Christliche Partei Österreichs;8;377;6;371;2
LT2010;501;SPÖ;Sozialdemokratische Partei Österreichs;1;292;6;286;83
LT2010;501;ÖVP;Österreichische Volkspartei;2;292;6;286;46
LT2010;501;KPÖ;Kommunistische Partei Österreichs;3;292;6;286;61
LT2010;501;GRÜNE;Die Grünen - Die Grüne Alternative;4;292;6;286;59
LT2010;501;FPÖ;Freiheitliche Partei Österreichs;5;292;6;286;30
LT2010;501;BZÖ;Bündnis Zukunft Österreich;6;292;6;286;7
LT2010;501;CPÖ;Christliche Partei Österreichs;8;292;6;286;0
LT2010;502;SPÖ;Sozialdemokratische Partei Österreichs;1;314;8;306;86
LT2010;502;ÖVP;Österreichische Volkspartei;2;314;8;306;65
LT2010;502;KPÖ;Kommunistische Partei Österreichs;3;314;8;306;44
LT2010;502;GRÜNE;Die Grünen - Die Grüne Alternative;4;314;8;306;75
LT2010;502;FPÖ;Freiheitliche Partei Österreichs;5;314;8;306;24
LT2010;502;BZÖ;Bündnis Zukunft Österreich;6;314;8;306;7
LT2010;502;CPÖ;Christliche Partei Österreichs;8;314;8;306;5
LT2010;503;SPÖ;Sozialdemokratische Partei Österreichs;1;322;3;319;105
LT2010;503;ÖVP;Österreichische Volkspartei;2;322;3;319;58
LT2010;503;KPÖ;Kommunistische Partei Österreichs;3;322;3;319;43
LT2010;503;GRÜNE;Die Grünen - Die Grüne Alternative;4;322;3;319;72
LT2010;503;FPÖ;Freiheitliche Partei Österreichs;5;322;3;319;32
LT2010;503;BZÖ;Bündnis Zukunft Österreich;6;322;3;319;6
LT2010;503;CPÖ;Christliche Partei Österreichs;8;322;3;319;3
LT2010;504;SPÖ;Sozialdemokratische Partei Österreichs;1;314;5;309;108
LT2010;504;ÖVP;Österreichische Volkspartei;2;314;5;309;63
LT2010;504;KPÖ;Kommunistische Partei Österreichs;3;314;5;309;48
LT2010;504;GRÜNE;Die Grünen - Die Grüne Alternative;4;314;5;309;44
LT2010;504;FPÖ;Freiheitliche Partei Österreichs;5;314;5;309;42
LT2010;504;BZÖ;Bündnis Zukunft Österreich;6;314;5;309;4
LT2010;504;CPÖ;Christliche Partei Österreichs;8;314;5;309;0
LT2010;505;SPÖ;Sozialdemokratische Partei Österreichs;1;218;0;218;89
LT2010;505;ÖVP;Österreichische Volkspartei;2;218;0;218;45
LT2010;505;KPÖ;Kommunistische Partei Österreichs;3;218;0;218;27
LT2010;505;GRÜNE;Die Grünen - Die Grüne Alternative;4;218;0;218;11
LT2010;505;FPÖ;Freiheitliche Partei Österreichs;5;218;0;218;30
LT2010;505;BZÖ;Bündnis Zukunft Österreich;6;218;0;218;14
LT2010;505;CPÖ;Christliche Partei Österreichs;8;218;0;218;2
LT2010;506;SPÖ;Sozialdemokratische Partei Österreichs;1;267;4;263;84
LT2010;506;ÖVP;Österreichische Volkspartei;2;267;4;263;67
LT2010;506;KPÖ;Kommunistische Partei Österreichs;3;267;4;263;21
LT2010;506;GRÜNE;Die Grünen - Die Grüne Alternative;4;267;4;263;37
LT2010;506;FPÖ;Freiheitliche Partei Österreichs;5;267;4;263;41
LT2010;506;BZÖ;Bündnis Zukunft Österreich;6;267;4;263;9
LT2010;506;CPÖ;Christliche Partei Österreichs;8;267;4;263;4
LT2010;507;SPÖ;Sozialdemokratische Partei Österreichs;1;279;5;274;111
LT2010;507;ÖVP;Österreichische Volkspartei;2;279;5;274;53
LT2010;507;KPÖ;Kommunistische Partei Österreichs;3;279;5;274;30
LT2010;507;GRÜNE;Die Grünen - Die Grüne Alternative;4;279;5;274;41
LT2010;507;FPÖ;Freiheitliche Partei Österreichs;5;279;5;274;31
LT2010;507;BZÖ;Bündnis Zukunft Österreich;6;279;5;274;7
LT2010;507;CPÖ;Christliche Partei Österreichs;8;279;5;274;1
LT2010;508;SPÖ;Sozialdemokratische Partei Österreichs;1;261;1;260;82
LT2010;508;ÖVP;Österreichische Volkspartei;2;261;1;260;66
LT2010;508;KPÖ;Kommunistische Partei Österreichs;3;261;1;260;42
LT2010;508;GRÜNE;Die Grünen - Die Grüne Alternative;4;261;1;260;51
LT2010;508;FPÖ;Freiheitliche Partei Österreichs;5;261;1;260;13
LT2010;508;BZÖ;Bündnis Zukunft Österreich;6;261;1;260;5
LT2010;508;CPÖ;Christliche Partei Österreichs;8;261;1;260;1
LT2010;509;SPÖ;Sozialdemokratische Partei Österreichs;1;208;4;204;80
LT2010;509;ÖVP;Österreichische Volkspartei;2;208;4;204;38
LT2010;509;KPÖ;Kommunistische Partei Österreichs;3;208;4;204;29
LT2010;509;GRÜNE;Die Grünen - Die Grüne Alternative;4;208;4;204;23
LT2010;509;FPÖ;Freiheitliche Partei Österreichs;5;208;4;204;27
LT2010;509;BZÖ;Bündnis Zukunft Österreich;6;208;4;204;7
LT2010;509;CPÖ;Christliche Partei Österreichs;8;208;4;204;0
LT2010;510;SPÖ;Sozialdemokratische Partei Österreichs;1;267;3;264;90
LT2010;510;ÖVP;Österreichische Volkspartei;2;267;3;264;66
LT2010;510;KPÖ;Kommunistische Partei Österreichs;3;267;3;264;30
LT2010;510;GRÜNE;Die Grünen - Die Grüne Alternative;4;267;3;264;21
LT2010;510;FPÖ;Freiheitliche Partei Österreichs;5;267;3;264;39
LT2010;510;BZÖ;Bündnis Zukunft Österreich;6;267;3;264;16
LT2010;510;CPÖ;Christliche Partei Österreichs;8;267;3;264;2
LT2010;511;SPÖ;Sozialdemokratische Partei Österreichs;1;356;5;351;129
LT2010;511;ÖVP;Österreichische Volkspartei;2;356;5;351;61
LT2010;511;KPÖ;Kommunistische Partei Österreichs;3;356;5;351;54
LT2010;511;GRÜNE;Die Grünen - Die Grüne Alternative;4;356;5;351;37
LT2010;511;FPÖ;Freiheitliche Partei Österreichs;5;356;5;351;57
LT2010;511;BZÖ;Bündnis Zukunft Österreich;6;356;5;351;11
LT2010;511;CPÖ;Christliche Partei Österreichs;8;356;5;351;2
LT2010;512;SPÖ;Sozialdemokratische Partei Österreichs;1;263;3;260;121
LT2010;512;ÖVP;Österreichische Volkspartei;2;263;3;260;43
LT2010;512;KPÖ;Kommunistische Partei Österreichs;3;263;3;260;20
LT2010;512;GRÜNE;Die Grünen - Die Grüne Alternative;4;263;3;260;18
LT2010;512;FPÖ;Freiheitliche Partei Österreichs;5;263;3;260;48
LT2010;512;BZÖ;Bündnis Zukunft Österreich;6;263;3;260;8
LT2010;512;CPÖ;Christliche Partei Österreichs;8;263;3;260;2
LT2010;513;SPÖ;Sozialdemokratische Partei Österreichs;1;266;7;259;80
LT2010;513;ÖVP;Österreichische Volkspartei;2;266;7;259;42
LT2010;513;KPÖ;Kommunistische Partei Österreichs;3;266;7;259;43
LT2010;513;GRÜNE;Die Grünen - Die Grüne Alternative;4;266;7;259;48
LT2010;513;FPÖ;Freiheitliche Partei Österreichs;5;266;7;259;41
LT2010;513;BZÖ;Bündnis Zukunft Österreich;6;266;7;259;2
LT2010;513;CPÖ;Christliche Partei Österreichs;8;266;7;259;3
LT2010;514;SPÖ;Sozialdemokratische Partei Österreichs;1;355;2;353;113
LT2010;514;ÖVP;Österreichische Volkspartei;2;355;2;353;111
LT2010;514;KPÖ;Kommunistische Partei Österreichs;3;355;2;353;31
LT2010;514;GRÜNE;Die Grünen - Die Grüne Alternative;4;355;2;353;11
LT2010;514;FPÖ;Freiheitliche Partei Österreichs;5;355;2;353;66
LT2010;514;BZÖ;Bündnis Zukunft Österreich;6;355;2;353;19
LT2010;514;CPÖ;Christliche Partei Österreichs;8;355;2;353;2
LT2010;515;SPÖ;Sozialdemokratische Partei Österreichs;1;239;1;238;92
LT2010;515;ÖVP;Österreichische Volkspartei;2;239;1;238;48
LT2010;515;KPÖ;Kommunistische Partei Österreichs;3;239;1;238;40
LT2010;515;GRÜNE;Die Grünen - Die Grüne Alternative;4;239;1;238;16
LT2010;515;FPÖ;Freiheitliche Partei Österreichs;5;239;1;238;27
LT2010;515;BZÖ;Bündnis Zukunft Österreich;6;239;1;238;11
LT2010;515;CPÖ;Christliche Partei Österreichs;8;239;1;238;4
LT2010;516;SPÖ;Sozialdemokratische Partei Österreichs;1;275;3;272;129
LT2010;516;ÖVP;Österreichische Volkspartei;2;275;3;272;34
LT2010;516;KPÖ;Kommunistische Partei Österreichs;3;275;3;272;32
LT2010;516;GRÜNE;Die Grünen - Die Grüne Alternative;4;275;3;272;14
LT2010;516;FPÖ;Freiheitliche Partei Österreichs;5;275;3;272;51
LT2010;516;BZÖ;Bündnis Zukunft Österreich;6;275;3;272;12
LT2010;516;CPÖ;Christliche Partei Österreichs;8;275;3;272;0
LT2010;517;SPÖ;Sozialdemokratische Partei Österreichs;1;195;2;193;87
LT2010;517;ÖVP;Österreichische Volkspartei;2;195;2;193;21
LT2010;517;KPÖ;Kommunistische Partei Österreichs;3;195;2;193;23
LT2010;517;GRÜNE;Die Grünen - Die Grüne Alternative;4;195;2;193;4
LT2010;517;FPÖ;Freiheitliche Partei Österreichs;5;195;2;193;42
LT2010;517;BZÖ;Bündnis Zukunft Österreich;6;195;2;193;13
LT2010;517;CPÖ;Christliche Partei Österreichs;8;195;2;193;3
LT2010;518;SPÖ;Sozialdemokratische Partei Österreichs;1;302;1;301;112
LT2010;518;ÖVP;Österreichische Volkspartei;2;302;1;301;81
LT2010;518;KPÖ;Kommunistische Partei Österreichs;3;302;1;301;36
LT2010;518;GRÜNE;Die Grünen - Die Grüne Alternative;4;302;1;301;16
LT2010;518;FPÖ;Freiheitliche Partei Österreichs;5;302;1;301;49
LT2010;518;BZÖ;Bündnis Zukunft Österreich;6;302;1;301;6
LT2010;518;CPÖ;Christliche Partei Österreichs;8;302;1;301;1
LT2010;519;SPÖ;Sozialdemokratische Partei Österreichs;1;233;4;229;105
LT2010;519;ÖVP;Österreichische Volkspartei;2;233;4;229;26
LT2010;519;KPÖ;Kommunistische Partei Österreichs;3;233;4;229;34
LT2010;519;GRÜNE;Die Grünen - Die Grüne Alternative;4;233;4;229;19
LT2010;519;FPÖ;Freiheitliche Partei Österreichs;5;233;4;229;32
LT2010;519;BZÖ;Bündnis Zukunft Österreich;6;233;4;229;9
LT2010;519;CPÖ;Christliche Partei Österreichs;8;233;4;229;4
LT2010;520;SPÖ;Sozialdemokratische Partei Österreichs;1;244;1;243;110
LT2010;520;ÖVP;Österreichische Volkspartei;2;244;1;243;29
LT2010;520;KPÖ;Kommunistische Partei Österreichs;3;244;1;243;44
LT2010;520;GRÜNE;Die Grünen - Die Grüne Alternative;4;244;1;243;8
LT2010;520;FPÖ;Freiheitliche Partei Österreichs;5;244;1;243;37
LT2010;520;BZÖ;Bündnis Zukunft Österreich;6;244;1;243;14
LT2010;520;CPÖ;Christliche Partei Österreichs;8;244;1;243;1
LT2010;521;SPÖ;Sozialdemokratische Partei Österreichs;1;260;0;260;140
LT2010;521;ÖVP;Österreichische Volkspartei;2;260;0;260;37
LT2010;521;KPÖ;Kommunistische Partei Österreichs;3;260;0;260;23
LT2010;521;GRÜNE;Die Grünen - Die Grüne Alternative;4;260;0;260;4
LT2010;521;FPÖ;Freiheitliche Partei Österreichs;5;260;0;260;45
LT2010;521;BZÖ;Bündnis Zukunft Österreich;6;260;0;260;8
LT2010;521;CPÖ;Christliche Partei Österreichs;8;260;0;260;3
LT2010;522;SPÖ;Sozialdemokratische Partei Österreichs;1;284;2;282;152
LT2010;522;ÖVP;Österreichische Volkspartei;2;284;2;282;44
LT2010;522;KPÖ;Kommunistische Partei Österreichs;3;284;2;282;23
LT2010;522;GRÜNE;Die Grünen - Die Grüne Alternative;4;284;2;282;15
LT2010;522;FPÖ;Freiheitliche Partei Österreichs;5;284;2;282;36
LT2010;522;BZÖ;Bündnis Zukunft Österreich;6;284;2;282;11
LT2010;522;CPÖ;Christliche Partei Österreichs;8;284;2;282;1
LT2010;523;SPÖ;Sozialdemokratische Partei Österreichs;1;296;2;294;119
LT2010;523;ÖVP;Österreichische Volkspartei;2;296;2;294;59
LT2010;523;KPÖ;Kommunistische Partei Österreichs;3;296;2;294;21
LT2010;523;GRÜNE;Die Grünen - Die Grüne Alternative;4;296;2;294;12
LT2010;523;FPÖ;Freiheitliche Partei Österreichs;5;296;2;294;69
LT2010;523;BZÖ;Bündnis Zukunft Österreich;6;296;2;294;12
LT2010;523;CPÖ;Christliche Partei Österreichs;8;296;2;294;2
LT2010;524;SPÖ;Sozialdemokratische Partei Österreichs;1;216;2;214;81
LT2010;524;ÖVP;Österreichische Volkspartei;2;216;2;214;51
LT2010;524;KPÖ;Kommunistische Partei Österreichs;3;216;2;214;32
LT2010;524;GRÜNE;Die Grünen - Die Grüne Alternative;4;216;2;214;6
LT2010;524;FPÖ;Freiheitliche Partei Österreichs;5;216;2;214;29
LT2010;524;BZÖ;Bündnis Zukunft Österreich;6;216;2;214;14
LT2010;524;CPÖ;Christliche Partei Österreichs;8;216;2;214;1
LT2010;601;SPÖ;Sozialdemokratische Partei Österreichs;1;343;13;330;111
LT2010;601;ÖVP;Österreichische Volkspartei;2;343;13;330;86
LT2010;601;KPÖ;Kommunistische Partei Österreichs;3;343;13;330;37
LT2010;601;GRÜNE;Die Grünen - Die Grüne Alternative;4;343;13;330;58
LT2010;601;FPÖ;Freiheitliche Partei Österreichs;5;343;13;330;28
LT2010;601;BZÖ;Bündnis Zukunft Österreich;6;343;13;330;8
LT2010;601;CPÖ;Christliche Partei Österreichs;8;343;13;330;2
LT2010;602;SPÖ;Sozialdemokratische Partei Österreichs;1;274;2;272;63
LT2010;602;ÖVP;Österreichische Volkspartei;2;274;2;272;72
LT2010;602;KPÖ;Kommunistische Partei Österreichs;3;274;2;272;39
LT2010;602;GRÜNE;Die Grünen - Die Grüne Alternative;4;274;2;272;64
LT2010;602;FPÖ;Freiheitliche Partei Österreichs;5;274;2;272;22
LT2010;602;BZÖ;Bündnis Zukunft Österreich;6;274;2;272;11
LT2010;602;CPÖ;Christliche Partei Österreichs;8;274;2;272;1
LT2010;603;SPÖ;Sozialdemokratische Partei Österreichs;1;344;6;338;90
LT2010;603;ÖVP;Österreichische Volkspartei;2;344;6;338;91
LT2010;603;KPÖ;Kommunistische Partei Österreichs;3;344;6;338;52
LT2010;603;GRÜNE;Die Grünen - Die Grüne Alternative;4;344;6;338;74
LT2010;603;FPÖ;Freiheitliche Partei Österreichs;5;344;6;338;26
LT2010;603;BZÖ;Bündnis Zukunft Österreich;6;344;6;338;4
LT2010;603;CPÖ;Christliche Partei Österreichs;8;344;6;338;1
LT2010;604;SPÖ;Sozialdemokratische Partei Österreichs;1;286;3;283;72
LT2010;604;ÖVP;Österreichische Volkspartei;2;286;3;283;74
LT2010;604;KPÖ;Kommunistische Partei Österreichs;3;286;3;283;48
LT2010;604;GRÜNE;Die Grünen - Die Grüne Alternative;4;286;3;283;55
LT2010;604;FPÖ;Freiheitliche Partei Österreichs;5;286;3;283;21
LT2010;604;BZÖ;Bündnis Zukunft Österreich;6;286;3;283;10
LT2010;604;CPÖ;Christliche Partei Österreichs;8;286;3;283;3
LT2010;605;SPÖ;Sozialdemokratische Partei Österreichs;1;341;1;340;80
LT2010;605;ÖVP;Österreichische Volkspartei;2;341;1;340;115
LT2010;605;KPÖ;Kommunistische Partei Österreichs;3;341;1;340;47
LT2010;605;GRÜNE;Die Grünen - Die Grüne Alternative;4;341;1;340;59
LT2010;605;FPÖ;Freiheitliche Partei Österreichs;5;341;1;340;26
LT2010;605;BZÖ;Bündnis Zukunft Österreich;6;341;1;340;9
LT2010;605;CPÖ;Christliche Partei Österreichs;8;341;1;340;4
LT2010;606;SPÖ;Sozialdemokratische Partei Österreichs;1;401;8;393;117
LT2010;606;ÖVP;Österreichische Volkspartei;2;401;8;393;112
LT2010;606;KPÖ;Kommunistische Partei Österreichs;3;401;8;393;49
LT2010;606;GRÜNE;Die Grünen - Die Grüne Alternative;4;401;8;393;81
LT2010;606;FPÖ;Freiheitliche Partei Österreichs;5;401;8;393;24
LT2010;606;BZÖ;Bündnis Zukunft Österreich;6;401;8;393;9
LT2010;606;CPÖ;Christliche Partei Österreichs;8;401;8;393;1
LT2010;607;SPÖ;Sozialdemokratische Partei Österreichs;1;339;5;334;103
LT2010;607;ÖVP;Österreichische Volkspartei;2;339;5;334;83
LT2010;607;KPÖ;Kommunistische Partei Österreichs;3;339;5;334;31
LT2010;607;GRÜNE;Die Grünen - Die Grüne Alternative;4;339;5;334;85
LT2010;607;FPÖ;Freiheitliche Partei Österreichs;5;339;5;334;23
LT2010;607;BZÖ;Bündnis Zukunft Österreich;6;339;5;334;6
LT2010;607;CPÖ;Christliche Partei Österreichs;8;339;5;334;3
LT2010;608;SPÖ;Sozialdemokratische Partei Österreichs;1;378;8;370;97
LT2010;608;ÖVP;Österreichische Volkspartei;2;378;8;370;111
LT2010;608;KPÖ;Kommunistische Partei Österreichs;3;378;8;370;45
LT2010;608;GRÜNE;Die Grünen - Die Grüne Alternative;4;378;8;370;83
LT2010;608;FPÖ;Freiheitliche Partei Österreichs;5;378;8;370;27
LT2010;608;BZÖ;Bündnis Zukunft Österreich;6;378;8;370;5
LT2010;608;CPÖ;Christliche Partei Österreichs;8;378;8;370;2
LT2010;609;SPÖ;Sozialdemokratische Partei Österreichs;1;381;9;372;115
LT2010;609;ÖVP;Österreichische Volkspartei;2;381;9;372;100
LT2010;609;KPÖ;Kommunistische Partei Österreichs;3;381;9;372;48
LT2010;609;GRÜNE;Die Grünen - Die Grüne Alternative;4;381;9;372;70
LT2010;609;FPÖ;Freiheitliche Partei Österreichs;5;381;9;372;26
LT2010;609;BZÖ;Bündnis Zukunft Österreich;6;381;9;372;13
LT2010;609;CPÖ;Christliche Partei Österreichs;8;381;9;372;0
LT2010;610;SPÖ;Sozialdemokratische Partei Österreichs;1;307;4;303;94
LT2010;610;ÖVP;Österreichische Volkspartei;2;307;4;303;56
LT2010;610;KPÖ;Kommunistische Partei Österreichs;3;307;4;303;35
LT2010;610;GRÜNE;Die Grünen - Die Grüne Alternative;4;307;4;303;60
LT2010;610;FPÖ;Freiheitliche Partei Österreichs;5;307;4;303;43
LT2010;610;BZÖ;Bündnis Zukunft Österreich;6;307;4;303;10
LT2010;610;CPÖ;Christliche Partei Österreichs;8;307;4;303;5
LT2010;611;SPÖ;Sozialdemokratische Partei Österreichs;1;303;1;302;84
LT2010;611;ÖVP;Österreichische Volkspartei;2;303;1;302;79
LT2010;611;KPÖ;Kommunistische Partei Österreichs;3;303;1;302;37
LT2010;611;GRÜNE;Die Grünen - Die Grüne Alternative;4;303;1;302;57
LT2010;611;FPÖ;Freiheitliche Partei Österreichs;5;303;1;302;33
