wkurz;beznr;bezname;ptname;ptlang;listenplatz;gesamt;unguel;gueltig;stimmen;sprengelanzahl
GRGRAZ12;1500;Wetzelsdorf;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;5758;128;5630;12;16
GRGRAZ12;1600;Straßgang;SPÖ;Sozialdemokratische Partei Österreichs;1;5778;107;5671;1149;14
GRGRAZ12;1600;Straßgang;ÖVP;Österreichische Volkspartei;2;5778;107;5671;1906;14
GRGRAZ12;1600;Straßgang;FPÖ;Freiheitliche Partei Österreichs;3;5778;107;5671;1006;14
GRGRAZ12;1600;Straßgang;GRÜNE;Die Grünen - Die Grüne Alternative;4;5778;107;5671;333;14
GRGRAZ12;1600;Straßgang;KPÖ;Kommunistische Partei Österreichs;5;5778;107;5671;1026;14
GRGRAZ12;1600;Straßgang;BZÖ;BZÖ Wir säubern Graz;6;5778;107;5671;84;14
GRGRAZ12;1600;Straßgang;CP-G;Christliche Partei-Grössler;7;5778;107;5671;41;14
GRGRAZ12;1600;Straßgang;PIRAT;Piratenpartei Graz;8;5778;107;5671;100;14
GRGRAZ12;1600;Straßgang;;Einsparkraftwerk;9;5778;107;5671;8;14
GRGRAZ12;1600;Straßgang;BBB;Betty Baloo Bande;10;5778;107;5671;4;14
GRGRAZ12;1600;Straßgang;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;5778;107;5671;14;14
GRGRAZ12;1700;Puntigam;SPÖ;Sozialdemokratische Partei Österreichs;1;2642;26;2616;494;7
GRGRAZ12;1700;Puntigam;ÖVP;Österreichische Volkspartei;2;2642;26;2616;814;7
GRGRAZ12;1700;Puntigam;FPÖ;Freiheitliche Partei Österreichs;3;2642;26;2616;549;7
GRGRAZ12;1700;Puntigam;GRÜNE;Die Grünen - Die Grüne Alternative;4;2642;26;2616;181;7
GRGRAZ12;1700;Puntigam;KPÖ;Kommunistische Partei Österreichs;5;2642;26;2616;429;7
GRGRAZ12;1700;Puntigam;BZÖ;BZÖ Wir säubern Graz;6;2642;26;2616;54;7
GRGRAZ12;1700;Puntigam;CP-G;Christliche Partei-Grössler;7;2642;26;2616;17;7
GRGRAZ12;1700;Puntigam;PIRAT;Piratenpartei Graz;8;2642;26;2616;59;7
GRGRAZ12;1700;Puntigam;;Einsparkraftwerk;9;2642;26;2616;2;7
GRGRAZ12;1700;Puntigam;BBB;Betty Baloo Bande;10;2642;26;2616;3;7
GRGRAZ12;1700;Puntigam;WIR;Wir Wähler-Wir packen es an-Wir wollen unser Recht;11;2642;26;2616;14;7
